userId	rating	title	genres
129	4.0	Monsters, Inc. (2001)	Adventure|Animation|Children|Comedy|Fantasy
111	4.0	American Beauty (1999)	Drama|Romance
140	3.0	Groundhog Day (1993)	Comedy|Fantasy|Romance
480	4.0	Stargate (1994)	Action|Adventure|Sci-Fi
593	4.0	Silence of the Lambs, The (1991)	Crime|Horror|Thriller
340	4.0	Beauty and the Beast (1991)	Animation|Children|Fantasy|Musical|Romance|IMAX
503	2.5	Breakfast Club, The (1985)	Comedy|Drama
313	5.0	Reservoir Dogs (1992)	Crime|Mystery|Thriller
356	4.0	Gladiator (2000)	Action|Adventure|Drama
249	4.0	Toy Story (1995)	Adventure|Animation|Children|Comedy|Fantasy
526	4.5	Fargo (1996)	Comedy|Crime|Drama|Thriller
95	5.0	Fifth Element, The (1997)	Action|Adventure|Comedy|Sci-Fi
326	4.5	American History X (1998)	Crime|Drama
541	2.0	Waterworld (1995)	Action|Adventure|Sci-Fi
374	4.0	Dumb & Dumber (Dumb and Dumber) (1994)	Adventure|Comedy
130	5.0	Shawshank Redemption, The (1994)	Crime|Drama
438	4.5	Memento (2000)	Mystery|Thriller
134	5.0	Dances with Wolves (1990)	Adventure|Drama|Western
212	3.5	Lord of the Rings: The Return of the King, The (2003)	Action|Adventure|Drama|Fantasy
592	4.0	Ghost (1990)	Comedy|Drama|Fantasy|Romance|Thriller
465	5.0	Blade Runner (1982)	Action|Sci-Fi|Thriller
348	5.0	Blade Runner (1982)	Action|Sci-Fi|Thriller
132	3.0	Godfather: Part II, The (1974)	Crime|Drama
322	3.5	Truman Show, The (1998)	Comedy|Drama|Sci-Fi
401	4.0	Incredibles, The (2004)	Action|Adventure|Animation|Children|Comedy
67	4.0	Finding Nemo (2003)	Adventure|Animation|Children|Comedy
407	4.0	Pirates of the Caribbean: The Curse of the Black Pearl (2003)	Action|Adventure|Comedy|Fantasy
198	5.0	Back to the Future (1985)	Adventure|Comedy|Sci-Fi
584	1.0	Ace Ventura: Pet Detective (1994)	Comedy
197	5.0	Matrix, The (1999)	Action|Sci-Fi|Thriller
169	5.0	Monty Python and the Holy Grail (1975)	Adventure|Comedy|Fantasy
220	5.0	Goodfellas (1990)	Crime|Drama
217	3.0	Independence Day (a.k.a. ID4) (1996)	Action|Adventure|Sci-Fi|Thriller
559	3.0	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	Mystery|Sci-Fi|Thriller
288	4.0	Aladdin (1992)	Adventure|Animation|Children|Comedy|Musical
230	3.5	Men in Black (a.k.a. MIB) (1997)	Action|Comedy|Sci-Fi
566	3.0	Die Hard: With a Vengeance (1995)	Action|Crime|Thriller
517	3.0	Aladdin (1992)	Adventure|Animation|Children|Comedy|Musical
17	4.0	Reservoir Dogs (1992)	Crime|Mystery|Thriller
305	3.5	Memento (2000)	Mystery|Thriller
84	5.0	Shawshank Redemption, The (1994)	Crime|Drama
237	2.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
95	5.0	Godfather: Part II, The (1974)	Crime|Drama
64	4.0	Kill Bill: Vol. 1 (2003)	Action|Crime|Thriller
140	4.0	Fugitive, The (1993)	Thriller
182	4.5	Dances with Wolves (1990)	Adventure|Drama|Western
566	4.0	Fugitive, The (1993)	Thriller
462	3.5	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	Mystery|Sci-Fi|Thriller
372	4.0	Die Hard: With a Vengeance (1995)	Action|Crime|Thriller
91	4.5	Star Wars: Episode V - The Empire Strikes Back (1980)	Action|Adventure|Sci-Fi
246	4.0	Fight Club (1999)	Action|Crime|Drama|Thriller
304	5.0	Fugitive, The (1993)	Thriller
132	4.0	Eternal Sunshine of the Spotless Mind (2004)	Drama|Romance|Sci-Fi
560	3.5	Independence Day (a.k.a. ID4) (1996)	Action|Adventure|Sci-Fi|Thriller
391	5.0	Memento (2000)	Mystery|Thriller
522	4.0	Braveheart (1995)	Action|Drama|War
559	3.0	Fugitive, The (1993)	Thriller
474	3.0	Batman Forever (1995)	Action|Adventure|Comedy|Crime
105	3.5	Monsters, Inc. (2001)	Adventure|Animation|Children|Comedy|Fantasy
142	4.0	Dances with Wolves (1990)	Adventure|Drama|Western
136	1.0	Léon: The Professional (a.k.a. The Professional) (Léon) (1994)	Action|Crime|Drama|Thriller
38	1.0	Waterworld (1995)	Action|Adventure|Sci-Fi
443	4.0	Toy Story (1995)	Adventure|Animation|Children|Comedy|Fantasy
469	4.0	Aliens (1986)	Action|Adventure|Horror|Sci-Fi
391	3.0	Toy Story (1995)	Adventure|Animation|Children|Comedy|Fantasy
476	3.0	Home Alone (1990)	Children|Comedy
403	4.5	Indiana Jones and the Last Crusade (1989)	Action|Adventure
307	3.5	Braveheart (1995)	Action|Drama|War
372	3.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
408	5.0	Groundhog Day (1993)	Comedy|Fantasy|Romance
494	3.0	Jurassic Park (1993)	Action|Adventure|Sci-Fi|Thriller
551	4.0	Matrix, The (1999)	Action|Sci-Fi|Thriller
42	5.0	Good Will Hunting (1997)	Drama|Romance
480	4.0	Goodfellas (1990)	Crime|Drama
144	3.5	Ghost (1990)	Comedy|Drama|Fantasy|Romance|Thriller
354	3.5	Aladdin (1992)	Adventure|Animation|Children|Comedy|Musical
420	4.0	Pirates of the Caribbean: The Curse of the Black Pearl (2003)	Action|Adventure|Comedy|Fantasy
291	3.0	Lord of the Rings: The Return of the King, The (2003)	Action|Adventure|Drama|Fantasy
552	4.0	Sixth Sense, The (1999)	Drama|Horror|Mystery
81	3.0	Seven (a.k.a. Se7en) (1995)	Mystery|Thriller
282	3.5	Speed (1994)	Action|Romance|Thriller
62	4.5	Beautiful Mind, A (2001)	Drama|Romance
387	4.0	Silence of the Lambs, The (1991)	Crime|Horror|Thriller
608	3.0	Independence Day (a.k.a. ID4) (1996)	Action|Adventure|Sci-Fi|Thriller
155	2.0	Breakfast Club, The (1985)	Comedy|Drama
301	4.0	Dumb & Dumber (Dumb and Dumber) (1994)	Adventure|Comedy
288	3.5	Saving Private Ryan (1998)	Action|Drama|War
507	3.0	Beauty and the Beast (1991)	Animation|Children|Fantasy|Musical|Romance|IMAX
434	4.5	X-Men (2000)	Action|Adventure|Sci-Fi
341	3.5	Forrest Gump (1994)	Comedy|Drama|Romance|War
160	5.0	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	Mystery|Sci-Fi|Thriller
156	3.0	Mask, The (1994)	Action|Comedy|Crime|Fantasy
608	2.0	Mrs. Doubtfire (1993)	Comedy|Drama
483	4.0	Lord of the Rings: The Return of the King, The (2003)	Action|Adventure|Drama|Fantasy
480	3.5	Ocean's Eleven (2001)	Crime|Thriller
607	3.0	Groundhog Day (1993)	Comedy|Fantasy|Romance
215	3.5	Fargo (1996)	Comedy|Crime|Drama|Thriller
286	5.0	Kill Bill: Vol. 1 (2003)	Action|Crime|Thriller
38	3.0	Mrs. Doubtfire (1993)	Comedy|Drama
361	2.0	Titanic (1997)	Drama|Romance
17	4.0	Indiana Jones and the Last Crusade (1989)	Action|Adventure
69	5.0	Silence of the Lambs, The (1991)	Crime|Horror|Thriller
348	5.0	Schindler's List (1993)	Drama|War
226	4.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
157	4.0	Austin Powers: The Spy Who Shagged Me (1999)	Action|Adventure|Comedy
514	4.0	Saving Private Ryan (1998)	Action|Drama|War
15	4.0	Minority Report (2002)	Action|Crime|Mystery|Sci-Fi|Thriller
387	4.0	Terminator, The (1984)	Action|Sci-Fi|Thriller
298	2.0	Incredibles, The (2004)	Action|Adventure|Animation|Children|Comedy
18	4.0	Pulp Fiction (1994)	Comedy|Crime|Drama|Thriller
593	2.5	Star Wars: Episode I - The Phantom Menace (1999)	Action|Adventure|Sci-Fi
229	3.0	Die Hard: With a Vengeance (1995)	Action|Crime|Thriller
525	4.0	Jurassic Park (1993)	Action|Adventure|Sci-Fi|Thriller
450	5.0	Star Wars: Episode IV - A New Hope (1977)	Action|Adventure|Sci-Fi
403	4.0	Reservoir Dogs (1992)	Crime|Mystery|Thriller
425	4.0	Pulp Fiction (1994)	Comedy|Crime|Drama|Thriller
21	3.5	X-Men (2000)	Action|Adventure|Sci-Fi
359	3.5	Independence Day (a.k.a. ID4) (1996)	Action|Adventure|Sci-Fi|Thriller
105	5.0	Usual Suspects, The (1995)	Crime|Mystery|Thriller
369	2.0	Speed (1994)	Action|Romance|Thriller
370	4.0	True Lies (1994)	Action|Adventure|Comedy|Romance|Thriller
448	3.0	Home Alone (1990)	Children|Comedy
452	5.0	Godfather, The (1972)	Crime|Drama
165	4.0	Braveheart (1995)	Action|Drama|War
401	3.5	Toy Story (1995)	Adventure|Animation|Children|Comedy|Fantasy
15	5.0	Gladiator (2000)	Action|Adventure|Drama
54	3.0	Braveheart (1995)	Action|Drama|War
525	4.5	Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)	Comedy|Romance
46	3.0	Batman (1989)	Action|Crime|Thriller
361	3.5	Terminator 2: Judgment Day (1991)	Action|Sci-Fi
110	4.0	Reservoir Dogs (1992)	Crime|Mystery|Thriller
356	4.0	Sixth Sense, The (1999)	Drama|Horror|Mystery
201	5.0	Terminator 2: Judgment Day (1991)	Action|Sci-Fi
113	3.0	Ghost (1990)	Comedy|Drama|Fantasy|Romance|Thriller
584	2.0	Dumb & Dumber (Dumb and Dumber) (1994)	Adventure|Comedy
296	5.0	Shawshank Redemption, The (1994)	Crime|Drama
77	5.0	Dark Knight, The (2008)	Action|Crime|Drama|IMAX
351	3.0	Kill Bill: Vol. 1 (2003)	Action|Crime|Thriller
348	5.0	American History X (1998)	Crime|Drama
170	3.0	Aladdin (1992)	Adventure|Animation|Children|Comedy|Musical
91	5.0	Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)	Action|Adventure
372	5.0	Fargo (1996)	Comedy|Crime|Drama|Thriller
593	4.5	Fargo (1996)	Comedy|Crime|Drama|Thriller
42	4.0	Back to the Future (1985)	Adventure|Comedy|Sci-Fi
307	3.0	Lord of the Rings: The Return of the King, The (2003)	Action|Adventure|Drama|Fantasy
102	4.0	Dances with Wolves (1990)	Adventure|Drama|Western
22	2.5	Pirates of the Caribbean: The Curse of the Black Pearl (2003)	Action|Adventure|Comedy|Fantasy
11	4.0	Independence Day (a.k.a. ID4) (1996)	Action|Adventure|Sci-Fi|Thriller
89	1.0	Aladdin (1992)	Adventure|Animation|Children|Comedy|Musical
232	4.0	Star Wars: Episode I - The Phantom Menace (1999)	Action|Adventure|Sci-Fi
137	4.0	Braveheart (1995)	Action|Drama|War
25	5.0	Saving Private Ryan (1998)	Action|Drama|War
121	4.0	Braveheart (1995)	Action|Drama|War
186	4.0	Rock, The (1996)	Action|Adventure|Thriller
279	4.5	Star Wars: Episode VI - Return of the Jedi (1983)	Action|Adventure|Sci-Fi
453	5.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
391	5.0	Princess Bride, The (1987)	Action|Adventure|Comedy|Fantasy|Romance
403	4.5	Eternal Sunshine of the Spotless Mind (2004)	Drama|Romance|Sci-Fi
265	5.0	X-Men (2000)	Action|Adventure|Sci-Fi
412	5.0	Monty Python and the Holy Grail (1975)	Adventure|Comedy|Fantasy
59	4.0	Star Wars: Episode V - The Empire Strikes Back (1980)	Action|Adventure|Sci-Fi
96	2.0	Titanic (1997)	Drama|Romance
317	5.0	Pulp Fiction (1994)	Comedy|Crime|Drama|Thriller
4	4.0	Groundhog Day (1993)	Comedy|Fantasy|Romance
276	4.0	Twister (1996)	Action|Adventure|Romance|Thriller
45	4.0	Fugitive, The (1993)	Thriller
316	3.0	Austin Powers: The Spy Who Shagged Me (1999)	Action|Adventure|Comedy
307	4.0	Memento (2000)	Mystery|Thriller
584	5.0	Terminator 2: Judgment Day (1991)	Action|Sci-Fi
68	3.5	Reservoir Dogs (1992)	Crime|Mystery|Thriller
239	4.5	Princess Bride, The (1987)	Action|Adventure|Comedy|Fantasy|Romance
330	4.5	Incredibles, The (2004)	Action|Adventure|Animation|Children|Comedy
237	3.5	Minority Report (2002)	Action|Crime|Mystery|Sci-Fi|Thriller
527	5.0	Dances with Wolves (1990)	Adventure|Drama|Western
460	4.5	Sixth Sense, The (1999)	Drama|Horror|Mystery
273	5.0	Silence of the Lambs, The (1991)	Crime|Horror|Thriller
453	2.0	Waterworld (1995)	Action|Adventure|Sci-Fi
379	5.0	Babe (1995)	Children|Drama
76	4.5	Clockwork Orange, A (1971)	Crime|Drama|Sci-Fi|Thriller
7	3.5	X-Men (2000)	Action|Adventure|Sci-Fi
222	3.5	Batman Begins (2005)	Action|Crime|IMAX
307	3.0	Minority Report (2002)	Action|Crime|Mystery|Sci-Fi|Thriller
587	5.0	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	Mystery|Sci-Fi|Thriller
276	5.0	Independence Day (a.k.a. ID4) (1996)	Action|Adventure|Sci-Fi|Thriller
182	1.0	Lord of the Rings: The Return of the King, The (2003)	Action|Adventure|Drama|Fantasy
42	5.0	Star Wars: Episode IV - A New Hope (1977)	Action|Adventure|Sci-Fi
416	2.0	Pirates of the Caribbean: The Curse of the Black Pearl (2003)	Action|Adventure|Comedy|Fantasy
521	4.0	Mission: Impossible (1996)	Action|Adventure|Mystery|Thriller
599	5.0	Kill Bill: Vol. 1 (2003)	Action|Crime|Thriller
577	4.0	True Lies (1994)	Action|Adventure|Comedy|Romance|Thriller
474	3.0	Braveheart (1995)	Action|Drama|War
247	4.0	Seven (a.k.a. Se7en) (1995)	Mystery|Thriller
503	1.5	Bourne Identity, The (2002)	Action|Mystery|Thriller
132	3.0	Ocean's Eleven (2001)	Crime|Thriller
391	2.0	Men in Black (a.k.a. MIB) (1997)	Action|Comedy|Sci-Fi
597	1.0	Independence Day (a.k.a. ID4) (1996)	Action|Adventure|Sci-Fi|Thriller
448	4.0	Gladiator (2000)	Action|Adventure|Drama
462	2.5	Terminator 2: Judgment Day (1991)	Action|Sci-Fi
597	5.0	Ghostbusters (a.k.a. Ghost Busters) (1984)	Action|Comedy|Sci-Fi
328	4.0	Spider-Man (2002)	Action|Adventure|Sci-Fi|Thriller
176	3.0	Batman Forever (1995)	Action|Adventure|Comedy|Crime
17	4.5	Jurassic Park (1993)	Action|Adventure|Sci-Fi|Thriller
447	5.0	Pulp Fiction (1994)	Comedy|Crime|Drama|Thriller
254	4.0	Apollo 13 (1995)	Adventure|Drama|IMAX
326	3.5	Memento (2000)	Mystery|Thriller
112	5.0	Saving Private Ryan (1998)	Action|Drama|War
373	2.0	Mrs. Doubtfire (1993)	Comedy|Drama
336	4.0	Toy Story (1995)	Adventure|Animation|Children|Comedy|Fantasy
567	3.0	Finding Nemo (2003)	Adventure|Animation|Children|Comedy
169	4.5	Lion King, The (1994)	Adventure|Animation|Children|Drama|Musical|IMAX
10	0.5	Matrix, The (1999)	Action|Sci-Fi|Thriller
324	3.0	Princess Bride, The (1987)	Action|Adventure|Comedy|Fantasy|Romance
19	2.0	Jurassic Park (1993)	Action|Adventure|Sci-Fi|Thriller
186	4.0	Toy Story (1995)	Adventure|Animation|Children|Comedy|Fantasy
411	4.0	Stargate (1994)	Action|Adventure|Sci-Fi
450	4.0	Mission: Impossible (1996)	Action|Adventure|Mystery|Thriller
72	3.5	Independence Day (a.k.a. ID4) (1996)	Action|Adventure|Sci-Fi|Thriller
369	3.5	Seven (a.k.a. Se7en) (1995)	Mystery|Thriller
313	5.0	Silence of the Lambs, The (1991)	Crime|Horror|Thriller
408	3.5	Die Hard: With a Vengeance (1995)	Action|Crime|Thriller
600	4.5	American Beauty (1999)	Drama|Romance
33	3.0	Men in Black (a.k.a. MIB) (1997)	Action|Comedy|Sci-Fi
254	3.5	Mission: Impossible (1996)	Action|Adventure|Mystery|Thriller
8	4.0	Seven (a.k.a. Se7en) (1995)	Mystery|Thriller
356	4.0	Matrix, The (1999)	Action|Sci-Fi|Thriller
588	3.0	Lion King, The (1994)	Adventure|Animation|Children|Drama|Musical|IMAX
223	4.5	Shawshank Redemption, The (1994)	Crime|Drama
135	4.0	Pulp Fiction (1994)	Comedy|Crime|Drama|Thriller
155	4.0	Aliens (1986)	Action|Adventure|Horror|Sci-Fi
391	4.0	Beautiful Mind, A (2001)	Drama|Romance
555	4.0	Dumb & Dumber (Dumb and Dumber) (1994)	Adventure|Comedy
96	3.0	Mission: Impossible (1996)	Action|Adventure|Mystery|Thriller
279	4.0	Jurassic Park (1993)	Action|Adventure|Sci-Fi|Thriller
352	3.0	Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)	Comedy|Romance
21	4.0	Indiana Jones and the Last Crusade (1989)	Action|Adventure
441	0.5	Schindler's List (1993)	Drama|War
282	4.5	Terminator 2: Judgment Day (1991)	Action|Sci-Fi
298	4.0	Star Wars: Episode IV - A New Hope (1977)	Action|Adventure|Sci-Fi
607	3.0	X-Men (2000)	Action|Adventure|Sci-Fi
221	3.5	Sixth Sense, The (1999)	Drama|Horror|Mystery
370	4.0	Indiana Jones and the Last Crusade (1989)	Action|Adventure
580	4.0	Godfather: Part II, The (1974)	Crime|Drama
19	4.0	American Beauty (1999)	Drama|Romance
387	3.0	Mask, The (1994)	Action|Comedy|Crime|Fantasy
368	4.0	Jurassic Park (1993)	Action|Adventure|Sci-Fi|Thriller
144	4.5	Seven (a.k.a. Se7en) (1995)	Mystery|Thriller
279	3.5	Bourne Identity, The (2002)	Action|Mystery|Thriller
173	4.0	Mrs. Doubtfire (1993)	Comedy|Drama
438	4.0	Men in Black (a.k.a. MIB) (1997)	Action|Comedy|Sci-Fi
487	3.0	Shawshank Redemption, The (1994)	Crime|Drama
364	4.0	Twister (1996)	Action|Adventure|Romance|Thriller
201	3.0	Batman (1989)	Action|Crime|Thriller
477	4.5	Fargo (1996)	Comedy|Crime|Drama|Thriller
428	3.0	Indiana Jones and the Last Crusade (1989)	Action|Adventure
279	3.5	Fight Club (1999)	Action|Crime|Drama|Thriller
132	3.5	Clockwork Orange, A (1971)	Crime|Drama|Sci-Fi|Thriller
220	2.0	Stargate (1994)	Action|Adventure|Sci-Fi
116	2.5	Independence Day (a.k.a. ID4) (1996)	Action|Adventure|Sci-Fi|Thriller
509	4.0	Monty Python and the Holy Grail (1975)	Adventure|Comedy|Fantasy
84	4.0	Star Wars: Episode IV - A New Hope (1977)	Action|Adventure|Sci-Fi
555	4.0	Mrs. Doubtfire (1993)	Comedy|Drama
434	5.0	Star Wars: Episode V - The Empire Strikes Back (1980)	Action|Adventure|Sci-Fi
413	5.0	Shawshank Redemption, The (1994)	Crime|Drama
139	4.0	Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)	Action|Adventure
231	4.0	Star Wars: Episode IV - A New Hope (1977)	Action|Adventure|Sci-Fi
503	2.5	Titanic (1997)	Drama|Romance
215	3.5	Eternal Sunshine of the Spotless Mind (2004)	Drama|Romance|Sci-Fi
312	4.0	Ghostbusters (a.k.a. Ghost Busters) (1984)	Action|Comedy|Sci-Fi
596	3.5	Batman (1989)	Action|Crime|Thriller
453	5.0	Beautiful Mind, A (2001)	Drama|Romance
38	5.0	Schindler's List (1993)	Drama|War
201	5.0	Silence of the Lambs, The (1991)	Crime|Horror|Thriller
596	4.0	Batman Begins (2005)	Action|Crime|IMAX
266	3.0	Fifth Element, The (1997)	Action|Adventure|Comedy|Sci-Fi
243	3.0	Beauty and the Beast (1991)	Animation|Children|Fantasy|Musical|Romance|IMAX
610	4.5	Kill Bill: Vol. 1 (2003)	Action|Crime|Thriller
354	3.5	Ocean's Eleven (2001)	Crime|Thriller
307	3.0	Monsters, Inc. (2001)	Adventure|Animation|Children|Comedy|Fantasy
573	5.0	Spider-Man (2002)	Action|Adventure|Sci-Fi|Thriller
590	2.5	Twister (1996)	Action|Adventure|Romance|Thriller
18	4.0	Monsters, Inc. (2001)	Adventure|Animation|Children|Comedy|Fantasy
139	3.0	Kill Bill: Vol. 1 (2003)	Action|Crime|Thriller
420	4.0	Shrek (2001)	Adventure|Animation|Children|Comedy|Fantasy|Romance
600	4.0	Star Wars: Episode V - The Empire Strikes Back (1980)	Action|Adventure|Sci-Fi
438	4.0	Saving Private Ryan (1998)	Action|Drama|War
6	3.0	Waterworld (1995)	Action|Adventure|Sci-Fi
96	3.0	Independence Day (a.k.a. ID4) (1996)	Action|Adventure|Sci-Fi|Thriller
500	3.0	Austin Powers: The Spy Who Shagged Me (1999)	Action|Adventure|Comedy
40	5.0	Lion King, The (1994)	Adventure|Animation|Children|Drama|Musical|IMAX
109	3.0	Terminator 2: Judgment Day (1991)	Action|Sci-Fi
1	5.0	Back to the Future (1985)	Adventure|Comedy|Sci-Fi
275	3.0	Clockwork Orange, A (1971)	Crime|Drama|Sci-Fi|Thriller
267	4.0	American Beauty (1999)	Drama|Romance
303	3.5	Minority Report (2002)	Action|Crime|Mystery|Sci-Fi|Thriller
588	5.0	Usual Suspects, The (1995)	Crime|Mystery|Thriller
93	4.0	Twister (1996)	Action|Adventure|Romance|Thriller
465	4.0	Fugitive, The (1993)	Thriller
368	3.0	Men in Black (a.k.a. MIB) (1997)	Action|Comedy|Sci-Fi
72	4.0	Back to the Future (1985)	Adventure|Comedy|Sci-Fi
318	4.0	Lord of the Rings: The Fellowship of the Ring, The (2001)	Adventure|Fantasy
235	5.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
32	5.0	Shawshank Redemption, The (1994)	Crime|Drama
288	5.0	Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)	Action|Adventure
1	4.0	Batman (1989)	Action|Crime|Thriller
395	3.0	Home Alone (1990)	Children|Comedy
385	4.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
408	4.5	Shawshank Redemption, The (1994)	Crime|Drama
140	3.0	Usual Suspects, The (1995)	Crime|Mystery|Thriller
187	4.0	Kill Bill: Vol. 1 (2003)	Action|Crime|Thriller
572	4.0	Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)	Action|Adventure
489	3.0	Saving Private Ryan (1998)	Action|Drama|War
232	3.0	Twister (1996)	Action|Adventure|Romance|Thriller
132	3.0	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	Mystery|Sci-Fi|Thriller
263	4.0	Fugitive, The (1993)	Thriller
292	4.0	Ghostbusters (a.k.a. Ghost Busters) (1984)	Action|Comedy|Sci-Fi
458	3.0	True Lies (1994)	Action|Adventure|Comedy|Romance|Thriller
137	4.0	Saving Private Ryan (1998)	Action|Drama|War
217	3.0	Die Hard: With a Vengeance (1995)	Action|Crime|Thriller
266	5.0	Goodfellas (1990)	Crime|Drama
103	5.0	Memento (2000)	Mystery|Thriller
362	4.0	Goodfellas (1990)	Crime|Drama
434	4.0	Bourne Identity, The (2002)	Action|Mystery|Thriller
197	4.0	Terminator, The (1984)	Action|Sci-Fi|Thriller
287	3.5	Usual Suspects, The (1995)	Crime|Mystery|Thriller
145	4.0	Beauty and the Beast (1991)	Animation|Children|Fantasy|Musical|Romance|IMAX
458	5.0	Lion King, The (1994)	Adventure|Animation|Children|Drama|Musical|IMAX
580	3.5	GoldenEye (1995)	Action|Adventure|Thriller
453	3.0	Twister (1996)	Action|Adventure|Romance|Thriller
91	5.0	Alien (1979)	Horror|Sci-Fi
211	4.5	Star Wars: Episode V - The Empire Strikes Back (1980)	Action|Adventure|Sci-Fi
222	4.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
432	4.0	Silence of the Lambs, The (1991)	Crime|Horror|Thriller
68	4.0	Seven (a.k.a. Se7en) (1995)	Mystery|Thriller
445	3.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
340	4.0	Terminator 2: Judgment Day (1991)	Action|Sci-Fi
524	3.0	Die Hard: With a Vengeance (1995)	Action|Crime|Thriller
91	3.5	Aladdin (1992)	Adventure|Animation|Children|Comedy|Musical
554	3.0	Beauty and the Beast (1991)	Animation|Children|Fantasy|Musical|Romance|IMAX
425	3.5	Monty Python and the Holy Grail (1975)	Adventure|Comedy|Fantasy
596	4.0	Shrek (2001)	Adventure|Animation|Children|Comedy|Fantasy|Romance
290	4.0	Toy Story (1995)	Adventure|Animation|Children|Comedy|Fantasy
433	4.0	Kill Bill: Vol. 1 (2003)	Action|Crime|Thriller
215	3.0	Saving Private Ryan (1998)	Action|Drama|War
365	2.0	Incredibles, The (2004)	Action|Adventure|Animation|Children|Comedy
448	4.5	Lord of the Rings: The Return of the King, The (2003)	Action|Adventure|Drama|Fantasy
336	4.5	Lord of the Rings: The Return of the King, The (2003)	Action|Adventure|Drama|Fantasy
129	4.0	Star Wars: Episode VI - Return of the Jedi (1983)	Action|Adventure|Sci-Fi
354	2.5	Ace Ventura: Pet Detective (1994)	Comedy
239	4.0	One Flew Over the Cuckoo's Nest (1975)	Drama
177	4.0	Ocean's Eleven (2001)	Crime|Thriller
555	5.0	E.T. the Extra-Terrestrial (1982)	Children|Drama|Sci-Fi
93	5.0	Stargate (1994)	Action|Adventure|Sci-Fi
599	2.5	Beautiful Mind, A (2001)	Drama|Romance
428	3.5	Lord of the Rings: The Return of the King, The (2003)	Action|Adventure|Drama|Fantasy
520	5.0	Princess Bride, The (1987)	Action|Adventure|Comedy|Fantasy|Romance
5	4.0	Babe (1995)	Children|Drama
231	4.0	Pulp Fiction (1994)	Comedy|Crime|Drama|Thriller
18	4.0	Die Hard: With a Vengeance (1995)	Action|Crime|Thriller
307	4.0	Seven (a.k.a. Se7en) (1995)	Mystery|Thriller
357	4.5	Fight Club (1999)	Action|Crime|Drama|Thriller
111	3.0	Pirates of the Caribbean: The Curse of the Black Pearl (2003)	Action|Adventure|Comedy|Fantasy
536	5.0	Braveheart (1995)	Action|Drama|War
177	5.0	Titanic (1997)	Drama|Romance
39	5.0	Aliens (1986)	Action|Adventure|Horror|Sci-Fi
121	3.0	Pretty Woman (1990)	Comedy|Romance
195	3.0	Saving Private Ryan (1998)	Action|Drama|War
373	5.0	Schindler's List (1993)	Drama|War
351	4.0	Pirates of the Caribbean: The Curse of the Black Pearl (2003)	Action|Adventure|Comedy|Fantasy
373	3.0	Terminator 2: Judgment Day (1991)	Action|Sci-Fi
599	4.5	Good Will Hunting (1997)	Drama|Romance
464	5.0	Seven (a.k.a. Se7en) (1995)	Mystery|Thriller
330	5.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
517	0.5	Ocean's Eleven (2001)	Crime|Thriller
81	3.0	Speed (1994)	Action|Romance|Thriller
282	4.5	Fight Club (1999)	Action|Crime|Drama|Thriller
19	3.0	Austin Powers: The Spy Who Shagged Me (1999)	Action|Adventure|Comedy
391	3.0	Babe (1995)	Children|Drama
58	4.0	Lion King, The (1994)	Adventure|Animation|Children|Drama|Musical|IMAX
210	5.0	Star Wars: Episode VI - Return of the Jedi (1983)	Action|Adventure|Sci-Fi
519	3.0	Breakfast Club, The (1985)	Comedy|Drama
313	5.0	Gladiator (2000)	Action|Adventure|Drama
91	3.0	Speed (1994)	Action|Romance|Thriller
69	4.0	Terminator 2: Judgment Day (1991)	Action|Sci-Fi
93	5.0	Titanic (1997)	Drama|Romance
187	4.5	Reservoir Dogs (1992)	Crime|Mystery|Thriller
555	4.0	Clockwork Orange, A (1971)	Crime|Drama|Sci-Fi|Thriller
304	5.0	Star Wars: Episode VI - Return of the Jedi (1983)	Action|Adventure|Sci-Fi
58	4.0	Mask, The (1994)	Action|Comedy|Crime|Fantasy
497	4.0	Godfather, The (1972)	Crime|Drama
410	4.0	Schindler's List (1993)	Drama|War
596	4.0	X-Men (2000)	Action|Adventure|Sci-Fi
204	5.0	American History X (1998)	Crime|Drama
395	5.0	Waterworld (1995)	Action|Adventure|Sci-Fi
296	5.0	Fight Club (1999)	Action|Crime|Drama|Thriller
330	5.0	Kill Bill: Vol. 1 (2003)	Action|Crime|Thriller
